,vote_shares,votes,eevp,eevp_source,timestamp,trumpd,bidenj,third_party,trumpd_votes,bidenj_votes,third_party_votes,trumpd_votes_diff,bidenj_votes_diff,third_party_votes_diff,abs_trumpd_votes_diff,abs_bidenj_votes_diff,abs_third_party_votes_diff,Increase in Votes per TS,Delta_Trump_Biden
109,"{'trumpd': 0.509, 'bidenj': 0.47400000000000003}",1835831,51,edison,2020-11-04T04:19:27Z,0.509,0.47400000000000003,0.01699999999999996,934438.0,870184.0,31210.0,3220.0,2999.0,108.0,3220.0,2999.0,108.0,1835831,64254.0
110,"{'trumpd': 0.51, 'bidenj': 0.47300000000000003}",1836812,51,edison,2020-11-04T04:20:07Z,0.51,0.47300000000000003,0.01699999999999996,936775.0,868813.0,31226.0,2337.0,-1371.0,16.0,2337.0,1371.0,16.0,1836812,67962.0
111,"{'trumpd': 0.51, 'bidenj': 0.47300000000000003}",1852682,51,edison,2020-11-04T04:20:46Z,0.51,0.47300000000000003,0.01699999999999996,944868.0,876319.0,31496.0,8093.0,7506.0,270.0,8093.0,7506.0,270.0,1852682,68549.0
112,"{'trumpd': 0.51, 'bidenj': 0.47300000000000003}",1854041,52,edison,2020-11-04T04:21:42Z,0.51,0.47300000000000003,0.01699999999999996,945561.0,876962.0,31519.0,693.0,643.0,23.0,693.0,643.0,23.0,1854041,68599.0
113,"{'trumpd': 0.51, 'bidenj': 0.47300000000000003}",1854677,52,edison,2020-11-04T04:22:12Z,0.51,0.47300000000000003,0.01699999999999996,945886.0,877263.0,31530.0,325.0,301.0,11.0,325.0,301.0,11.0,1854677,68623.0
114,"{'trumpd': 0.511, 'bidenj': 0.47200000000000003}",1860030,52,edison,2020-11-04T04:23:03Z,0.511,0.47200000000000003,0.01699999999999996,950476.0,877935.0,31621.0,4590.0,672.0,91.0,4590.0,672.0,91.0,1860030,72541.0
115,"{'trumpd': 0.512, 'bidenj': 0.47200000000000003}",1881277,52,edison,2020-11-04T04:23:32Z,0.512,0.47200000000000003,0.01599999999999996,963214.0,887963.0,30101.0,12738.0,10028.0,-1520.0,12738.0,10028.0,1520.0,1881277,75251.0
116,"{'trumpd': 0.511, 'bidenj': 0.47200000000000003}",1887368,52,edison,2020-11-04T04:23:49Z,0.511,0.47200000000000003,0.01699999999999996,964446.0,890838.0,32086.0,1232.0,2875.0,1985.0,1232.0,2875.0,1985.0,1887368,73608.0
117,"{'trumpd': 0.513, 'bidenj': 0.47000000000000003}",1902470,53,edison,2020-11-04T04:25:29Z,0.513,0.47000000000000003,0.01699999999999996,975968.0,894161.0,32342.0,11522.0,3323.0,256.0,11522.0,3323.0,256.0,1902470,81807.0
118,"{'trumpd': 0.513, 'bidenj': 0.47000000000000003}",1907132,53,edison,2020-11-04T04:26:46Z,0.513,0.47000000000000003,0.01699999999999996,978359.0,896353.0,32422.0,2391.0,2192.0,80.0,2391.0,2192.0,80.0,1907132,82006.0
119,"{'trumpd': 0.513, 'bidenj': 0.47000000000000003}",1924046,53,edison,2020-11-04T04:27:42Z,0.513,0.47000000000000003,0.01699999999999996,987036.0,904302.0,32709.0,8677.0,7949.0,287.0,8677.0,7949.0,287.0,1924046,82734.0
120,"{'trumpd': 0.513, 'bidenj': 0.47000000000000003}",1927940,54,edison,2020-11-04T04:29:44Z,0.513,0.47000000000000003,0.01699999999999996,989034.0,906132.0,32775.0,1998.0,1830.0,66.0,1998.0,1830.0,66.0,1927940,82902.0
121,"{'trumpd': 0.514, 'bidenj': 0.46900000000000003}",1935872,54,edison,2020-11-04T04:31:23Z,0.514,0.46900000000000003,0.01699999999999996,995039.0,907924.0,32910.0,6005.0,1792.0,135.0,6005.0,1792.0,135.0,1935872,87115.0
122,"{'trumpd': 0.51, 'bidenj': 0.47300000000000003}",1958427,54,edison,2020-11-04T04:32:06Z,0.51,0.47300000000000003,0.01699999999999996,998798.0,926336.0,33294.0,3759.0,18412.0,384.0,3759.0,18412.0,384.0,1958427,72462.0
123,"{'trumpd': 0.51, 'bidenj': 0.47300000000000003}",1971743,55,edison,2020-11-04T04:32:35Z,0.51,0.47300000000000003,0.01699999999999996,1005589.0,932635.0,33520.0,6791.0,6299.0,226.0,6791.0,6299.0,226.0,1971743,72954.0
124,"{'trumpd': 0.51, 'bidenj': 0.47300000000000003}",1971746,55,edison,2020-11-04T04:34:41Z,0.51,0.47300000000000003,0.01699999999999996,1005591.0,932636.0,33520.0,2.0,1.0,0.0,2.0,1.0,0.0,1971746,72955.0
125,"{'trumpd': 0.511, 'bidenj': 0.47200000000000003}",1989485,55,edison,2020-11-04T04:34:47Z,0.511,0.47200000000000003,0.01699999999999996,1016627.0,939037.0,33822.0,11036.0,6401.0,302.0,11036.0,6401.0,302.0,1989485,77590.0
126,"{'trumpd': 0.511, 'bidenj': 0.47200000000000003}",1989995,55,edison,2020-11-04T04:35:50Z,0.511,0.47200000000000003,0.01699999999999996,1016888.0,939278.0,33830.0,261.0,241.0,8.0,261.0,241.0,8.0,1989995,77610.0
127,"{'trumpd': 0.511, 'bidenj': 0.47300000000000003}",2001023,56,edison,2020-11-04T04:36:05Z,0.511,0.47300000000000003,0.01599999999999996,1022523.0,946484.0,32017.0,5635.0,7206.0,-1813.0,5635.0,7206.0,1813.0,2001023,76039.0
128,"{'trumpd': 0.512, 'bidenj': 0.47200000000000003}",2021850,56,edison,2020-11-04T04:36:47Z,0.512,0.47200000000000003,0.01599999999999996,1035188.0,954314.0,32350.0,12665.0,7830.0,333.0,12665.0,7830.0,333.0,2021850,80874.0
129,"{'trumpd': 0.513, 'bidenj': 0.47100000000000003}",2030410,56,edison,2020-11-04T04:38:51Z,0.513,0.47100000000000003,0.01599999999999996,1041601.0,956324.0,32487.0,6413.0,2010.0,137.0,6413.0,2010.0,137.0,2030410,85277.0
130,"{'trumpd': 0.512, 'bidenj': 0.47100000000000003}",2037298,57,edison,2020-11-04T04:39:18Z,0.512,0.47100000000000003,0.01699999999999996,1043097.0,959568.0,34635.0,1496.0,3244.0,2148.0,1496.0,3244.0,2148.0,2037298,83529.0
131,"{'trumpd': 0.512, 'bidenj': 0.47100000000000003}",2038636,57,edison,2020-11-04T04:41:08Z,0.512,0.47100000000000003,0.01699999999999996,1043782.0,960198.0,34657.0,685.0,630.0,22.0,685.0,630.0,22.0,2038636,83584.0
132,"{'trumpd': 0.512, 'bidenj': 0.47100000000000003}",2040177,57,edison,2020-11-04T04:41:25Z,0.512,0.47100000000000003,0.01699999999999996,1044571.0,960924.0,34684.0,789.0,726.0,27.0,789.0,726.0,27.0,2040177,83647.0
133,"{'trumpd': 0.512, 'bidenj': 0.47100000000000003}",2040182,57,edison,2020-11-04T04:41:51Z,0.512,0.47100000000000003,0.01699999999999996,1044574.0,960926.0,34684.0,3.0,2.0,0.0,3.0,2.0,0.0,2040182,83648.0
134,"{'trumpd': 0.512, 'bidenj': 0.47100000000000003}",2042749,57,edison,2020-11-04T04:42:09Z,0.512,0.47100000000000003,0.01699999999999996,1045888.0,962135.0,34727.0,1314.0,1209.0,43.0,1314.0,1209.0,43.0,2042749,83753.0
135,"{'trumpd': 0.514, 'bidenj': 0.46900000000000003}",2108233,59,edison,2020-11-04T04:42:45Z,0.514,0.46900000000000003,0.01699999999999996,1083632.0,988762.0,35840.0,37744.0,26627.0,1113.0,37744.0,26627.0,1113.0,2108233,94870.0
136,"{'trumpd': 0.515, 'bidenj': 0.46900000000000003}",2113207,59,edison,2020-11-04T04:43:22Z,0.515,0.46900000000000003,0.01599999999999996,1088302.0,991095.0,33812.0,4670.0,2333.0,-2028.0,4670.0,2333.0,2028.0,2113207,97207.0
137,"{'trumpd': 0.514, 'bidenj': 0.46900000000000003}",2121422,59,edison,2020-11-04T04:44:00Z,0.514,0.46900000000000003,0.01699999999999996,1090411.0,994947.0,36065.0,2109.0,3852.0,2253.0,2109.0,3852.0,2253.0,2121422,95464.0
138,"{'trumpd': 0.515, 'bidenj': 0.46900000000000003}",2123976,59,edison,2020-11-04T04:46:16Z,0.515,0.46900000000000003,0.01599999999999996,1093848.0,996145.0,33984.0,3437.0,1198.0,-2081.0,3437.0,1198.0,2081.0,2123976,97703.0
139,"{'trumpd': 0.515, 'bidenj': 0.46900000000000003}",2128835,59,edison,2020-11-04T04:46:50Z,0.515,0.46900000000000003,0.01599999999999996,1096351.0,998424.0,34062.0,2503.0,2279.0,78.0,2503.0,2279.0,78.0,2128835,97927.0
140,"{'trumpd': 0.515, 'bidenj': 0.46900000000000003}",2129606,59,edison,2020-11-04T04:47:22Z,0.515,0.46900000000000003,0.01599999999999996,1096748.0,998786.0,34074.0,397.0,362.0,12.0,397.0,362.0,12.0,2129606,97962.0
141,"{'trumpd': 0.515, 'bidenj': 0.468}",2131642,59,edison,2020-11-04T04:47:38Z,0.515,0.468,0.01699999999999996,1097796.0,997609.0,36238.0,1048.0,-1177.0,2164.0,1048.0,1177.0,2164.0,2131642,100187.0
142,"{'trumpd': 0.515, 'bidenj': 0.468}",2132059,59,edison,2020-11-04T04:47:40Z,0.515,0.468,0.01699999999999996,1098011.0,997804.0,36246.0,215.0,195.0,8.0,215.0,195.0,8.0,2132059,100207.0
143,"{'trumpd': 0.515, 'bidenj': 0.468}",2135490,59,edison,2020-11-04T04:49:29Z,0.515,0.468,0.01699999999999996,1099778.0,999410.0,36304.0,1767.0,1606.0,58.0,1767.0,1606.0,58.0,2135490,100368.0
144,"{'trumpd': 0.515, 'bidenj': 0.468}",2137383,59,edison,2020-11-04T04:49:53Z,0.515,0.468,0.01699999999999996,1100753.0,1000296.0,36336.0,975.0,886.0,32.0,975.0,886.0,32.0,2137383,100457.0
145,"{'trumpd': 0.515, 'bidenj': 0.468}",2138774,59,edison,2020-11-04T04:50:03Z,0.515,0.468,0.01699999999999996,1101469.0,1000947.0,36360.0,716.0,651.0,24.0,716.0,651.0,24.0,2138774,100522.0
146,"{'trumpd': 0.516, 'bidenj': 0.468}",2142892,60,edison,2020-11-04T04:50:32Z,0.516,0.468,0.01599999999999996,1105733.0,1002874.0,34287.0,4264.0,1927.0,-2073.0,4264.0,1927.0,2073.0,2142892,102859.0
147,"{'trumpd': 0.515, 'bidenj': 0.468}",2165402,60,edison,2020-11-04T04:51:27Z,0.515,0.468,0.01699999999999996,1115183.0,1013409.0,36812.0,9450.0,10535.0,2525.0,9450.0,10535.0,2525.0,2165402,101774.0
148,"{'trumpd': 0.515, 'bidenj': 0.468}",2166643,60,edison,2020-11-04T04:52:34Z,0.515,0.468,0.01699999999999996,1115822.0,1013989.0,36833.0,639.0,580.0,21.0,639.0,580.0,21.0,2166643,101833.0
149,"{'trumpd': 0.515, 'bidenj': 0.468}",2188006,61,edison,2020-11-04T04:52:50Z,0.515,0.468,0.01699999999999996,1126824.0,1023987.0,37197.0,11002.0,9998.0,364.0,11002.0,9998.0,364.0,2188006,102837.0
150,"{'trumpd': 0.516, 'bidenj': 0.468}",2197641,61,edison,2020-11-04T04:53:20Z,0.516,0.468,0.01599999999999996,1133983.0,1028496.0,35163.0,7159.0,4509.0,-2034.0,7159.0,4509.0,2034.0,2197641,105487.0
151,"{'trumpd': 0.516, 'bidenj': 0.468}",2200270,61,edison,2020-11-04T04:53:58Z,0.516,0.468,0.01599999999999996,1135340.0,1029727.0,35205.0,1357.0,1231.0,42.0,1357.0,1231.0,42.0,2200270,105613.0
152,"{'trumpd': 0.516, 'bidenj': 0.468}",2200276,61,edison,2020-11-04T04:55:25Z,0.516,0.468,0.01599999999999996,1135343.0,1029730.0,35205.0,3.0,3.0,0.0,3.0,3.0,0.0,2200276,105613.0
153,"{'trumpd': 0.515, 'bidenj': 0.468}",2207989,61,edison,2020-11-04T04:59:29Z,0.515,0.468,0.01699999999999996,1137115.0,1033339.0,37536.0,1772.0,3609.0,2331.0,1772.0,3609.0,2331.0,2207989,103776.0
154,"{'trumpd': 0.515, 'bidenj': 0.468}",2221011,62,edison,2020-11-04T04:59:48Z,0.515,0.468,0.01699999999999996,1143821.0,1039434.0,37758.0,6706.0,6095.0,222.0,6706.0,6095.0,222.0,2221011,104387.0
155,"{'trumpd': 0.516, 'bidenj': 0.467}",2234990,62,edison,2020-11-04T05:00:01Z,0.516,0.467,0.01699999999999996,1153255.0,1043741.0,37995.0,9434.0,4307.0,237.0,9434.0,4307.0,237.0,2234990,109514.0
156,"{'trumpd': 0.516, 'bidenj': 0.467}",2244377,62,edison,2020-11-04T05:00:27Z,0.516,0.467,0.01699999999999996,1158099.0,1048125.0,38155.0,4844.0,4384.0,160.0,4844.0,4384.0,160.0,2244377,109974.0
157,"{'trumpd': 0.516, 'bidenj': 0.467}",2244384,62,edison,2020-11-04T05:00:51Z,0.516,0.467,0.01699999999999996,1158103.0,1048128.0,38155.0,4.0,3.0,0.0,4.0,3.0,0.0,2244384,109975.0
158,"{'trumpd': 0.516, 'bidenj': 0.468}",2252222,63,edison,2020-11-04T05:00:56Z,0.516,0.468,0.01599999999999996,1162147.0,1054040.0,36036.0,4044.0,5912.0,-2119.0,4044.0,5912.0,2119.0,2252222,108107.0
159,"{'trumpd': 0.515, 'bidenj': 0.468}",2265835,63,edison,2020-11-04T05:02:42Z,0.515,0.468,0.01699999999999996,1166906.0,1060411.0,38520.0,4759.0,6371.0,2484.0,4759.0,6371.0,2484.0,2265835,106495.0
160,"{'trumpd': 0.515, 'bidenj': 0.468}",2269427,63,edison,2020-11-04T05:02:56Z,0.515,0.468,0.01699999999999996,1168755.0,1062092.0,38581.0,1849.0,1681.0,61.0,1849.0,1681.0,61.0,2269427,106663.0
161,"{'trumpd': 0.515, 'bidenj': 0.468}",2270451,63,edison,2020-11-04T05:04:32Z,0.515,0.468,0.01699999999999996,1169283.0,1062572.0,38598.0,528.0,480.0,17.0,528.0,480.0,17.0,2270451,106711.0
162,"{'trumpd': 0.515, 'bidenj': 0.468}",2274150,63,edison,2020-11-04T05:05:01Z,0.515,0.468,0.01699999999999996,1171188.0,1064303.0,38661.0,1905.0,1731.0,63.0,1905.0,1731.0,63.0,2274150,106885.0
163,"{'trumpd': 0.516, 'bidenj': 0.467}",2293057,64,edison,2020-11-04T05:05:56Z,0.516,0.467,0.01699999999999996,1183218.0,1070858.0,38982.0,12030.0,6555.0,321.0,12030.0,6555.0,321.0,2293057,112360.0
164,"{'trumpd': 0.516, 'bidenj': 0.467}",2293064,64,edison,2020-11-04T05:07:35Z,0.516,0.467,0.01699999999999996,1183222.0,1070861.0,38983.0,4.0,3.0,1.0,4.0,3.0,1.0,2293064,112361.0
165,"{'trumpd': 0.516, 'bidenj': 0.467}",2293067,64,edison,2020-11-04T05:08:03Z,0.516,0.467,0.01699999999999996,1183223.0,1070863.0,38983.0,1.0,2.0,0.0,1.0,2.0,0.0,2293067,112360.0
166,"{'trumpd': 0.516, 'bidenj': 0.467}",2293582,64,edison,2020-11-04T05:08:23Z,0.516,0.467,0.01699999999999996,1183489.0,1071103.0,38991.0,266.0,240.0,8.0,266.0,240.0,8.0,2293582,112386.0
167,"{'trumpd': 0.516, 'bidenj': 0.467}",2302567,64,edison,2020-11-04T05:08:36Z,0.516,0.467,0.01699999999999996,1188125.0,1075299.0,39144.0,4636.0,4196.0,153.0,4636.0,4196.0,153.0,2302567,112826.0
168,"{'trumpd': 0.515, 'bidenj': 0.46900000000000003}",2322181,65,edison,2020-11-04T05:08:56Z,0.515,0.46900000000000003,0.01599999999999996,1195924.0,1089103.0,37155.0,7799.0,13804.0,-1989.0,7799.0,13804.0,1989.0,2322181,106821.0
169,"{'trumpd': 0.515, 'bidenj': 0.46900000000000003}",2322855,65,edison,2020-11-04T05:09:20Z,0.515,0.46900000000000003,0.01599999999999996,1196271.0,1089419.0,37166.0,347.0,316.0,11.0,347.0,316.0,11.0,2322855,106852.0
170,"{'trumpd': 0.515, 'bidenj': 0.468}",2327389,65,edison,2020-11-04T05:10:01Z,0.515,0.468,0.01699999999999996,1198606.0,1089219.0,39566.0,2335.0,-200.0,2400.0,2335.0,200.0,2400.0,2327389,109387.0
171,"{'trumpd': 0.515, 'bidenj': 0.468}",2329272,65,edison,2020-11-04T05:10:46Z,0.515,0.468,0.01699999999999996,1199576.0,1090100.0,39598.0,970.0,881.0,32.0,970.0,881.0,32.0,2329272,109476.0
172,"{'trumpd': 0.514, 'bidenj': 0.46900000000000003}",2342477,65,edison,2020-11-04T05:11:09Z,0.514,0.46900000000000003,0.01699999999999996,1204034.0,1098622.0,39823.0,4458.0,8522.0,225.0,4458.0,8522.0,225.0,2342477,105412.0
173,"{'trumpd': 0.514, 'bidenj': 0.46900000000000003}",2346044,65,edison,2020-11-04T05:11:17Z,0.514,0.46900000000000003,0.01699999999999996,1205867.0,1100295.0,39883.0,1833.0,1673.0,60.0,1833.0,1673.0,60.0,2346044,105572.0
174,"{'trumpd': 0.514, 'bidenj': 0.46900000000000003}",2354474,65,edison,2020-11-04T05:12:11Z,0.514,0.46900000000000003,0.01699999999999996,1210200.0,1104249.0,40027.0,4333.0,3954.0,144.0,4333.0,3954.0,144.0,2354474,105951.0
175,"{'trumpd': 0.515, 'bidenj': 0.468}",2364465,66,edison,2020-11-04T05:12:42Z,0.515,0.468,0.01699999999999996,1217700.0,1106570.0,40196.0,7500.0,2321.0,169.0,7500.0,2321.0,169.0,2364465,111130.0
176,"{'trumpd': 0.515, 'bidenj': 0.468}",2367302,66,edison,2020-11-04T05:13:52Z,0.515,0.468,0.01699999999999996,1219161.0,1107898.0,40245.0,1461.0,1328.0,49.0,1461.0,1328.0,49.0,2367302,111263.0
177,"{'trumpd': 0.515, 'bidenj': 0.468}",2374003,66,edison,2020-11-04T05:15:34Z,0.515,0.468,0.01699999999999996,1222612.0,1111034.0,40359.0,3451.0,3136.0,114.0,3451.0,3136.0,114.0,2374003,111578.0
178,"{'trumpd': 0.516, 'bidenj': 0.468}",2378145,66,edison,2020-11-04T05:15:58Z,0.516,0.468,0.01599999999999996,1227123.0,1112972.0,38051.0,4511.0,1938.0,-2308.0,4511.0,1938.0,2308.0,2378145,114151.0
179,"{'trumpd': 0.516, 'bidenj': 0.468}",2379040,66,edison,2020-11-04T05:17:00Z,0.516,0.468,0.01599999999999996,1227585.0,1113391.0,38065.0,462.0,419.0,14.0,462.0,419.0,14.0,2379040,114194.0
180,"{'trumpd': 0.516, 'bidenj': 0.467}",2387873,66,edison,2020-11-04T05:17:19Z,0.516,0.467,0.01699999999999996,1232143.0,1115137.0,40594.0,4558.0,1746.0,2529.0,4558.0,1746.0,2529.0,2387873,117006.0
181,"{'trumpd': 0.516, 'bidenj': 0.467}",2390630,66,edison,2020-11-04T05:17:46Z,0.516,0.467,0.01699999999999996,1233566.0,1116425.0,40641.0,1423.0,1288.0,47.0,1423.0,1288.0,47.0,2390630,117141.0
182,"{'trumpd': 0.516, 'bidenj': 0.467}",2392985,66,edison,2020-11-04T05:18:00Z,0.516,0.467,0.01699999999999996,1234781.0,1117524.0,40681.0,1215.0,1099.0,40.0,1215.0,1099.0,40.0,2392985,117257.0
183,"{'trumpd': 0.516, 'bidenj': 0.467}",2408891,67,edison,2020-11-04T05:18:25Z,0.516,0.467,0.01699999999999996,1242988.0,1124953.0,40952.0,8207.0,7429.0,271.0,8207.0,7429.0,271.0,2408891,118035.0
184,"{'trumpd': 0.516, 'bidenj': 0.467}",2409411,67,edison,2020-11-04T05:18:46Z,0.516,0.467,0.01699999999999996,1243257.0,1125195.0,40960.0,269.0,242.0,8.0,269.0,242.0,8.0,2409411,118062.0
185,"{'trumpd': 0.516, 'bidenj': 0.467}",2413813,67,edison,2020-11-04T05:20:13Z,0.516,0.467,0.01699999999999996,1245528.0,1127251.0,41035.0,2271.0,2056.0,75.0,2271.0,2056.0,75.0,2413813,118277.0
186,"{'trumpd': 0.516, 'bidenj': 0.467}",2415075,67,edison,2020-11-04T05:21:16Z,0.516,0.467,0.01699999999999996,1246179.0,1127841.0,41057.0,651.0,590.0,22.0,651.0,590.0,22.0,2415075,118338.0
187,"{'trumpd': 0.516, 'bidenj': 0.467}",2416138,67,edison,2020-11-04T05:21:33Z,0.516,0.467,0.01699999999999996,1246728.0,1128337.0,41075.0,549.0,496.0,18.0,549.0,496.0,18.0,2416138,118391.0
188,"{'trumpd': 0.516, 'bidenj': 0.468}",2422193,67,edison,2020-11-04T05:21:46Z,0.516,0.468,0.01599999999999996,1249852.0,1133587.0,38756.0,3124.0,5250.0,-2319.0,3124.0,5250.0,2319.0,2422193,116265.0
189,"{'trumpd': 0.516, 'bidenj': 0.468}",2422964,67,edison,2020-11-04T05:22:08Z,0.516,0.468,0.01599999999999996,1250250.0,1133948.0,38768.0,398.0,361.0,12.0,398.0,361.0,12.0,2422964,116302.0
190,"{'trumpd': 0.516, 'bidenj': 0.468}",2424623,67,edison,2020-11-04T05:23:00Z,0.516,0.468,0.01599999999999996,1251106.0,1134724.0,38794.0,856.0,776.0,26.0,856.0,776.0,26.0,2424623,116382.0
191,"{'trumpd': 0.516, 'bidenj': 0.467}",2436212,68,edison,2020-11-04T05:24:07Z,0.516,0.467,0.01699999999999996,1257086.0,1137712.0,41416.0,5980.0,2988.0,2622.0,5980.0,2988.0,2622.0,2436212,119374.0
192,"{'trumpd': 0.516, 'bidenj': 0.467}",2432869,68,edison,2020-11-04T05:24:16Z,0.516,0.467,0.01699999999999996,1255361.0,1136150.0,41359.0,-1725.0,-1562.0,-57.0,1725.0,1562.0,57.0,2432869,119211.0
193,"{'trumpd': 0.516, 'bidenj': 0.467}",2440230,68,edison,2020-11-04T05:24:31Z,0.516,0.467,0.01699999999999996,1259159.0,1139588.0,41484.0,3798.0,3438.0,125.0,3798.0,3438.0,125.0,2440230,119571.0
194,"{'trumpd': 0.516, 'bidenj': 0.467}",2441322,68,edison,2020-11-04T05:24:45Z,0.516,0.467,0.01699999999999996,1259723.0,1140098.0,41503.0,564.0,510.0,19.0,564.0,510.0,19.0,2441322,119625.0
195,"{'trumpd': 0.516, 'bidenj': 0.467}",2444492,68,edison,2020-11-04T05:25:13Z,0.516,0.467,0.01699999999999996,1261358.0,1141578.0,41557.0,1635.0,1480.0,54.0,1635.0,1480.0,54.0,2444492,119780.0
196,"{'trumpd': 0.516, 'bidenj': 0.467}",2467759,69,edison,2020-11-04T05:26:04Z,0.516,0.467,0.01699999999999996,1273364.0,1152444.0,41952.0,12006.0,10866.0,395.0,12006.0,10866.0,395.0,2467759,120920.0
197,"{'trumpd': 0.516, 'bidenj': 0.467}",2470084,69,edison,2020-11-04T05:26:16Z,0.516,0.467,0.01699999999999996,1274564.0,1153530.0,41992.0,1200.0,1086.0,40.0,1200.0,1086.0,40.0,2470084,121034.0
198,"{'trumpd': 0.516, 'bidenj': 0.467}",2472461,69,edison,2020-11-04T05:26:27Z,0.516,0.467,0.01699999999999996,1275790.0,1154640.0,42032.0,1226.0,1110.0,40.0,1226.0,1110.0,40.0,2472461,121150.0
199,"{'trumpd': 0.516, 'bidenj': 0.467}",2485031,69,edison,2020-11-04T05:27:13Z,0.516,0.467,0.01699999999999996,1282276.0,1160510.0,42246.0,6486.0,5870.0,214.0,6486.0,5870.0,214.0,2485031,121766.0
200,"{'trumpd': 0.516, 'bidenj': 0.468}",2494121,69,edison,2020-11-04T05:27:30Z,0.516,0.468,0.01599999999999996,1286967.0,1167249.0,39906.0,4691.0,6739.0,-2340.0,4691.0,6739.0,2340.0,2494121,119718.0
201,"{'trumpd': 0.515, 'bidenj': 0.468}",2497132,69,edison,2020-11-04T05:27:57Z,0.515,0.468,0.01699999999999996,1286023.0,1168658.0,42452.0,-944.0,1409.0,2546.0,944.0,1409.0,2546.0,2497132,117365.0
202,"{'trumpd': 0.516, 'bidenj': 0.468}",2504017,70,edison,2020-11-04T05:28:25Z,0.516,0.468,0.01599999999999996,1292073.0,1171880.0,40065.0,6050.0,3222.0,-2387.0,6050.0,3222.0,2387.0,2504017,120193.0
203,"{'trumpd': 0.516, 'bidenj': 0.468}",2504920,70,edison,2020-11-04T05:28:47Z,0.516,0.468,0.01599999999999996,1292539.0,1172303.0,40079.0,466.0,423.0,14.0,466.0,423.0,14.0,2504920,120236.0
204,"{'trumpd': 0.515, 'bidenj': 0.468}",2511573,70,edison,2020-11-04T05:29:04Z,0.515,0.468,0.01699999999999996,1293461.0,1175417.0,42697.0,922.0,3114.0,2618.0,922.0,3114.0,2618.0,2511573,118044.0
205,"{'trumpd': 0.515, 'bidenj': 0.468}",2512288,70,edison,2020-11-04T05:29:25Z,0.515,0.468,0.01699999999999996,1293829.0,1175751.0,42709.0,368.0,334.0,12.0,368.0,334.0,12.0,2512288,118078.0
206,"{'trumpd': 0.515, 'bidenj': 0.468}",2514347,70,edison,2020-11-04T05:31:37Z,0.515,0.468,0.01699999999999996,1294889.0,1176715.0,42744.0,1060.0,964.0,35.0,1060.0,964.0,35.0,2514347,118174.0
207,"{'trumpd': 0.515, 'bidenj': 0.468}",2515499,70,edison,2020-11-04T05:33:07Z,0.515,0.468,0.01699999999999996,1295482.0,1177254.0,42764.0,593.0,539.0,20.0,593.0,539.0,20.0,2515499,118228.0
208,"{'trumpd': 0.515, 'bidenj': 0.468}",2516315,70,edison,2020-11-04T05:33:31Z,0.515,0.468,0.01699999999999996,1295903.0,1177636.0,42778.0,421.0,382.0,14.0,421.0,382.0,14.0,2516315,118267.0
209,"{'trumpd': 0.515, 'bidenj': 0.468}",2517584,70,edison,2020-11-04T05:33:47Z,0.515,0.468,0.01699999999999996,1296556.0,1178230.0,42799.0,653.0,594.0,21.0,653.0,594.0,21.0,2517584,118326.0
210,"{'trumpd': 0.515, 'bidenj': 0.468}",2521866,70,edison,2020-11-04T05:34:07Z,0.515,0.468,0.01699999999999996,1298761.0,1180234.0,42872.0,2205.0,2004.0,73.0,2205.0,2004.0,73.0,2521866,118527.0
211,"{'trumpd': 0.515, 'bidenj': 0.468}",2540318,71,edison,2020-11-04T05:34:39Z,0.515,0.468,0.01699999999999996,1308264.0,1188869.0,43186.0,9503.0,8635.0,314.0,9503.0,8635.0,314.0,2540318,119395.0
212,"{'trumpd': 0.515, 'bidenj': 0.468}",2541802,71,edison,2020-11-04T05:35:29Z,0.515,0.468,0.01699999999999996,1309029.0,1189564.0,43211.0,765.0,695.0,25.0,765.0,695.0,25.0,2541802,119465.0
213,"{'trumpd': 0.515, 'bidenj': 0.468}",2544524,71,edison,2020-11-04T05:36:08Z,0.515,0.468,0.01699999999999996,1310430.0,1190838.0,43257.0,1401.0,1274.0,46.0,1401.0,1274.0,46.0,2544524,119592.0
214,"{'trumpd': 0.515, 'bidenj': 0.468}",2552095,71,edison,2020-11-04T05:36:20Z,0.515,0.468,0.01699999999999996,1314329.0,1194381.0,43386.0,3899.0,3543.0,129.0,3899.0,3543.0,129.0,2552095,119948.0
215,"{'trumpd': 0.515, 'bidenj': 0.468}",2553926,71,edison,2020-11-04T05:37:14Z,0.515,0.468,0.01699999999999996,1315272.0,1195238.0,43417.0,943.0,857.0,31.0,943.0,857.0,31.0,2553926,120034.0
216,"{'trumpd': 0.515, 'bidenj': 0.468}",2555115,71,edison,2020-11-04T05:40:56Z,0.515,0.468,0.01699999999999996,1315885.0,1195794.0,43437.0,613.0,556.0,20.0,613.0,556.0,20.0,2555115,120091.0
217,"{'trumpd': 0.515, 'bidenj': 0.468}",2555775,71,edison,2020-11-04T05:42:20Z,0.515,0.468,0.01699999999999996,1316225.0,1196103.0,43449.0,340.0,309.0,12.0,340.0,309.0,12.0,2555775,120122.0
218,"{'trumpd': 0.515, 'bidenj': 0.468}",2556008,71,edison,2020-11-04T05:45:28Z,0.515,0.468,0.01699999999999996,1316345.0,1196212.0,43453.0,120.0,109.0,4.0,120.0,109.0,4.0,2556008,120133.0
